,_id,symbol,candyMachineIds,name,image,categories,description,createdAt,enabledAttributesFilters,isDraft,website,twitter,discord,derivativeDetails,isDerivative,nftImageType,totalItems,updatedAt,__v,flagMessage,isFlagged,rarity,watchlistCount,onChainCollectionAddress,skipMintsAttributesOverride,enabledVersionFilter,blockedMints
45,62336f5547a586b152bd7c55,project_tenjin,,Project Tenjin,https://creator-hub-prod.s3.us-east-2.amazonaws.com/project_tenjin_pfp_1647423918553.png,"['pfps', 'virtual_worlds']","7,500 Tenjin Avatars by AVTR Studios, Tokyo Only Dream 天神村. Enter the Tenjin Metaverse.",2022-03-17T17:26:45.485Z,True,False,https://www.projecttenjin.io,https://www.twitter.com/tenjin3dnft,https://discord.com/invite/bullempirenft,"{'originName': '', 'originLink': ''}",False,,7500.0,2022-04-03T14:19:28.622Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",748.0,,True,,
46,61a14d2287a7c10011aa4881,portals,['5grvMeoBqv5ZdHq9JMy5RrxLPNAt1nzc9cpqYWFUwizz'],Portals,https://dl.airtable.com/.attachmentThumbnails/102af36cc30fec0b05ebb45406f20971/126d0320,['virtual_worlds'],"The Metaverse on Solana. Explore downtown, invite friends, chat, build, show off your NFTs — right in the browser. ",2021-11-26T21:09:53.368Z,True,False,https://theportal.to/,https://twitter.com/_portals_,https://discord.gg/9uMBaCPW3f ,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T13:50:44.711Z,,,False,"{'showHowrare': False, 'showMoonrank': False}",246.0,,,,
47,6155e1a93d226d6a3c5c76f3,solsteads_surreal_estate,[],Solsteads Surreal Estate,https://www.arweave.net/WKfr0c79-4ExF_lEBkl4eQlqnPXrNWIj5W7CppmJZw4?ext=png,"['art', 'virtual_worlds']","The first surreal estate collection on Solana. A beautiful, shareable home for your NFTs.",2021-09-30T16:11:21.012Z,True,False,,,,,,,0.0,2022-04-03T09:44:40.125Z,,,,,139.0,,,,
48,62294387765e65573c930af1,drippies,[],Drippies™️,https://creator-hub-prod.s3.us-east-2.amazonaws.com/drippies_pfp_1648415706808.gif,"['art', None]",5555 vibey creatures from the Drippieverse™,2022-03-10T00:17:11.466Z,True,False,https://www.drippies.space/,https://www.twitter.com/drippieverse,https://www.discord.gg/drippieverse,"{'originName': '', 'originLink': ''}",False,,5555.0,2022-04-03T14:18:48.386Z,,,,,827.0,,,,
49,62472271bea360023d53c062,degens,,DeGens,https://creator-hub-prod.s3.us-east-2.amazonaws.com/degens_pfp_1648828407672.gif,"['pfps', None]","Same as DeGods... just not as good.. for now. Weekly raffles, community building, continued onboarding of ideas and development.",2022-04-01T16:04:01.084Z,True,,https://degensol.com,https://www.twitter.com/DeGens_SOL,https://www.discord.gg/xNusjcbkHs,"{'originName': 'DeGods', 'originLink': 'https://magiceden.io/marketplace/degods'}",True,,3333.0,2022-04-03T14:29:23.191Z,,,False,,565.0,,,,
50,62410b6abea360023d361f8e,mongomons,,Mongomons,https://creator-hub-prod.s3.us-east-2.amazonaws.com/mongomons_pfp_1648516352820.gif,"['pfps', 'art']","Mongomons is a collection of exceptionally detailed creatures. Their origin is so secret, that even Mongomons forgot where they come from. It is said that their land is an oasis filled with various forms of life. At a first glance, they seem like cute and intelligent creatures, and in fact, they are! You thought we would say the opposite, didn't you?",2022-03-28T01:12:10.632Z,True,,https://mongomons.com/,https://www.twitter.com/Mongomonsol,https://www.discord.gg/FxHGTPfptr,"{'originName': '', 'originLink': ''}",False,gif,10000.0,2022-04-03T14:15:27.948Z,,,,,956.0,,,,
51,620b3e0ce3d17f00125ecfdf,honey_genesis_bee,['6vRx1iVZo3xfrBHdpvuwArL2jucVj9j9nLpd2VUTTGMG'],Honey Genesis Bee,https://dl.airtable.com/.attachmentThumbnails/6b6c8954aed777a74de52fd70f8751ab/46b325db,"['pfps', 'art']","Owning a HoneyDefi bee will let let you tap in to protocol revenue, coming directly from our lending and borrowing utilization fees. ",2022-02-17T16:09:52.310Z,True,False,,https://twitter.com/honeydefi,https://t.co/ztKSQzwWky,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T14:43:28.364Z,,,False,,541.0,,,,
52,61c08db180e1460011feda53,dazedducks_metagalactic_club,[],DazedDucks Metagalactic Club,https://dl.airtable.com/.attachmentThumbnails/578c551463d21eced3fd437b24484a72/b004a6ea,['pfps'],"DazedDucks Metagalactic Club is a collection of 10,000 hand-drawn, algorithmically generated NFTs granting exclusive access to a HODL-To-Earn DAO.",2021-12-20T14:05:35.961Z,True,False,https://dazedducks.com/,https://twitter.com/DazedDucks,https://discord.gg/dazedducks,"{'originLink': '', 'originName': ''}",False,gif,,2022-04-03T14:35:00.047Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",673.0,,,,
53,6222e27c0096cc00120af12a,yaku_corp_capsulex,[],Yaku Corp: Capsule X,https://dl.airtable.com/.attachmentThumbnails/da44e373ce500b8da541b154c024322c/4b243f09,['virtual_worlds'],"Hang out in your Yakuverse capsule apartment with friends, play games, customize your motorcycle or avatar, and show off your favorite NFT's in your gallery! Your key to entering the Yakuverse.",2022-03-05T18:43:43.226Z,True,False,http://yakushima.io/,https://twitter.com/YakuCorp,https://t.co/uG3dPDbcrA,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T12:44:59.604Z,,,,,387.0,,,,
54,62315af947a586b152d6153a,undead_apes,,Undead Apes,https://creator-hub-prod.s3.us-east-2.amazonaws.com/undead_apes_pfp_1647974622963.png,"['pfps', 'art']",Undead Apes are 2500 unique Apes trying to find their true love. 100% of all royalties go into LP. Send them to the graveyard for $Bonez,2022-03-16T03:35:21.063Z,True,False,https://www.undeadapenft.com,https://www.twitter.com/UndeadApesDAO,https://www.discord.gg/undeadapes,"{'originName': '', 'originLink': ''}",False,,2501.0,2022-04-03T14:22:44.722Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",495.0,,,,
55,623f7503bea360023d589f8c,rarikeys,['53EmnGdMxnmNcaPUE6wJ2NHz6iUVpge4a7RViTdfb8Dq'],SolRarity - Rarikeys,https://creator-hub-prod.s3.us-east-2.amazonaws.com/rarikeys_pfp_1648514569411.png,"['art', None]","2,600 unique Rarikeys allowing you to be part of SolRarity journey in the Solana ecosystem. Hold these precious keys to unlock access to premium tools and more...",2022-03-26T20:18:11.575Z,True,False,https://solrarity.app,https://www.twitter.com/SolRarity_,https://www.discord.gg/solrarity,"{'originName': '', 'originLink': ''}",False,gif,2600.0,2022-04-03T14:30:59.784Z,,,,"{'showHowrare': True, 'showMoonrank': True}",354.0,,,,
56,61c51a6af6d6cf0010916dca,genopets_refined_genotype_crystals,[],Genopets Refined Genotype Crystals,https://i.imgur.com/hLNYerQ.jpg,['games'],"Genopets is the world’s first move-to-earn NFT Game. A Genotype Crystal can be applied to a Genopet to change its type for a limited time. Genotype Crystals can also be alchemized with other Genotype Crystals to produce Advanced Crystals, Power-Ups, Augments, Items, and Accessories.",2021-12-24T00:55:05.611Z,True,False,https://www.genopets.me/,https://twitter.com/genopets,https://t.co/eeqGSxr3Mg,"{'originLink': '', 'originName': ''}",False,mp4,,2022-04-03T12:28:04.618Z,,,,,68.0,,,,
57,6162700faf5c0700117985f1,pesky_penguins,[],Pesky Penguins,https://dl.airtable.com/.attachmentThumbnails/2db937cefcae5e2b8c0efbc11e15d68b/b9566c55,['pfps'],"A fun, deflationary collection of pixel-art penguins!",2021-10-10T04:45:33.426Z,True,False,https://pesky-penguins.com/,https://twitter.com/peskypenguins,https://discord.gg/peskypenguins,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T13:36:12.227Z,,,,,351.0,,,,
58,61dba909d4c0ed6829405458,solana_monke_rejects,[],Solana Monke Rejects,https://dl.airtable.com/.attachmentThumbnails/614d76e55c60d847111048e8be0ff0f8/56774b85,"['pfps', 'art']",Solana Monke Rejects (SMR) is a collection of 6000 individually rendered 3D Monkes on the Solana Blockchain. ,2022-02-05T20:27:14.406Z,True,False,https://www.solmonkerejects.com/,https://twitter.com/MonkeRejects,https://discord.gg/monkerejects,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-03T14:14:59.480Z,,,False,,513.0,,,,
59,6206dc81b01b02001068ea2b,taiyo_infants_incubators,['AH3s6T27K49REsRg3jjvHP8eUpnT2jMnUhLU4RW7oxxR'],Taiyo Infants/Incubators,https://dl.airtable.com/.attachmentThumbnails/5a868a8fb314a005f3e6be589cd70a39/846e03f8,"['games', 'pfps']","Incubators that spawn a baby Taiyo after 30 days. To find out how long an incubator takes to hatch or who the parents are, head to https://incubation.taiyorobotics.com/ and search the incubator name into the ""incubator explorer"". Owning an Incubator/Infant grants you full access to the Taiyo Robotics DAO.",2022-02-11T22:00:32.156Z,True,False,https://incubation.taiyorobotics.com/,https://twitter.com/TaiyoRobotics,https://discord.gg/qZm5BTutyU,,,,,2022-04-03T07:36:19.036Z,,,,,84.0,,,,
60,618329fe9972a20011f80d54,boryoku_dragonz,[],Boryoku Dragonz,https://boryokudragonz.io/dragonz-ani.gif,['pfps'],"Bōryoku Dragonz Are An Exclusive Collection Of 1,111 Dragon NFTs On Solana, Backed By A Top Team Of NFT Collectors, Designers, Community Builders, And Artists. The Project Brings A Fresh Design To Solana, With Daily Token Airdrops, A Breeding Game With Token Burning Mechanics, And A Multi-Chain Community That Completely Transcends A Simple PFP Offering.",2021-11-04T00:31:56.746Z,True,False,https://boryokudragonz.io,https://twitter.com/BoryokuDragonz,https://discord.gg/jSUWCYm3rF,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T13:41:54.240Z,,,False,,128.0,,,,
61,616dc5eba8608700127fec22,solana_monkey_business,[],Solana Monkey Business,https://i.imgur.com/bMH6qNc.png,['pfps'],"SMB is a collection of 5000 unique randomly generated SolanaMonkeys stored on the blockchain. With their accessibility-oriented design, the monkeys' goal is to invade the Solana blockchain with as many individuals as possible, building a large community around them, supported by owner-exclusive advantages, a community wallet and a future voting system. Reject humanity, return to monke.",2021-10-18T19:06:18.313Z,True,False,,,,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T13:23:03.027Z,,,False,,154.0,,,,
62,6243d876bea360023da7525a,curedlabs,['2kAJ9ysjdxx4Sc3SEokcGCv2ZGvZkoCRgnZcRXQv17WU'],Cursed Labs,https://creator-hub-prod.s3.us-east-2.amazonaws.com/curedlabs_pfp_1648605578173.png,"['pfps', 'art']","To become a Cursed Affiliate, you must own a Cursed Labs NFT. 5000 Cursed Lab NFT's that are merging web3 utilities with real world use cases that's lead by Real Estate Arbitrage professionals and passionate active developers. 80% of all business venture profits sent to our Cursed Affiliate Distribution Pool (ADP) and then disturbed evenly to all our Lab Affiliates. discord.gg/cursedlabs",2022-03-30T04:11:34.753Z,True,False,http://cursedlabs.io/,https://www.twitter.com/CursedLabs,https://www.discord.gg/CursedLabs,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-03T14:05:37.065Z,,,,"{'showHowrare': True, 'showMoonrank': True}",312.0,,,,
63,61ddf1df60b5e500104e6791,desolates_metaverse,"['8zbBN2kNTmgWgCedJtMqFyJo682NwoiwW87DHKHZLHyw', 'HXGAc31mgXKbWVWHTNYSyeSfEP4C85o2MyujJNvstsbd', 'CZ4wm7VUoWDtPVwCQjYWVgGTwkEt7QMgs5P154sizZuJ', 'CLuapaYUEZNoHYqH4HJHJdXh9kWjDLuwUcfwEYTCub3j', 'D79jnG7CqnsqRovCe7QfJPcqd3PtdGEDj12tWWptnqrt', 'DsPtN4YXaXtvcVZ2CRs9ciGHF5pznQQp4xj7u6h45Lvi', 'CyidfYoTwEY6A8NRdB98toS1TxtDEA6ut6Q4PtmndweT', '7tDL7NSVDvZszaFUqEUCeYAkgUxLgqiUQxdP74nUEhYw', '21oqkag9Znpy91wquF6z57ovukVVz7Xgbkpm5UkDmETG', '3VG1iTnKCJqf3iSEaUXCHLvpeoomJXKZBiWY4Jd7SNeh', 'DFaLT9rSzdJ2SGpc3nC1E5p3hnoj4gpUDqT6V5ZX1gcf', '2aKKtN1TgnNcELFJoxWwK8LS8uLWyLMUQb9K228DVbpt']",Desolates Metaverse,https://dl.airtable.com/.attachmentThumbnails/da90b588f578b3a3966727d448fffb81/38ecf965,['virtual_worlds'],"Real Estate in the Metaverse. Buy a planet, build on top, and invite your friends! Also, a tight community. Check the beta!

https://www.desolate.space/planet/4278",2022-01-11T21:08:46.278Z,True,False,http://desolate.space/,https://twitter.com/desolateNFT,https://discord.gg/desolates,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T13:53:16.873Z,,,,,446.0,,,,
64,6223c1988d606b0012d45010,debonair_degen_hawks,[],Debonair Degen Hawks,https://dl.airtable.com/.attachmentThumbnails/316605a1c28a5f8aee109024d15c2179/1fdf7f78,['pfps'],"The Most Powerful DeFi-utility NFT on Solana, backed by Solana Ventures & Terraform Labs. Your Passport to HawkDAO & AI trading/social signals for NFTs & Web3.",2022-03-05T22:13:21.199Z,True,False,https://app.hawksight.co/debonairdegenhawks/,https://twitter.com/HawksightCo,https://discord.com/invite/7ZDVwAaqWk,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T14:34:50.046Z,,,,,406.0,,,,
65,616b3047db6fbe0010bdfae9,genopets,[],Genopets,https://i.imgur.com/F2J6DpS.jpg,['art'],"Genopets is the world’s first move-to-earn NFT Game. Genesis Genopets are a playable collection of 3,333 limited-edition, pre-evolved Stage 4 Genopets, and the only ones that will ever exist with a Genesis marking. The Genoverse awaits.",2021-10-16T20:03:26.753Z,True,False,,,,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T12:34:15.608Z,,,,,69.0,,,,
66,6235110647a586b1520728e1,sea_shanties_citizens,['ALVNfYrz5GBpmmjGP9evDsa57QAf9YJoawPDaY1BNHqN'],Sea Shanties Citizens Gen1,https://creator-hub-prod.s3.us-east-2.amazonaws.com/sea_shanties_citizens_pfp_1647536483737.jpeg,"['pfps', 'games']",Shill City Citizens is the Genesis PFP Collection of the the Sea Shanties Defi Metaverse. A deflationary collection of 6666 Crime lords fighting for control of the synthesized krill trade. Build your gang and send them on missions through our P2E Gamefied Staking platform.,2022-03-18T23:08:54.944Z,True,False,https://lp.shill-city.com/,https://www.twitter.com/SeaShantiesSol,https://www.discord.gg/pqZGeYGKET,"{'originName': '', 'originLink': ''}",False,,6666.0,2022-04-03T14:24:43.089Z,,,,"{'showHowrare': True, 'showMoonrank': True}",331.0,,,,
67,61f9b3a4b98400339f5911c5,bulldog_billionaires,[],Bulldog Billionaires,https://dl.airtable.com/.attachments/9df7ea9e9c1f73b096b6e015ca0a465f/5d14cecc/89.png,"['pfps', 'art']","Welcome to an alternate reality, where 2000 bulldogs have taken over the blockchain. Some appear normal. Some look weird, but all of them reward their holders. Stake your Bulldog for $BONE. ",2022-02-01T23:17:00.609Z,True,False,https://www.bulldogbillionaires.club/,https://twitter.com/bbsolana,https://discord.gg/bulldogbillionaires,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-03T13:22:48.953Z,,,,,188.0,,,,
68,61e4b23d927ab800103e320d,the_suites,['AQ98oUJQuTsX446cYJgEJJRTnQL4b2LiaFTp95nfa2qc'],The Suites,https://dl.airtable.com/.attachmentThumbnails/2b7a99efb76c329fadeedb490e0196aa/3e378172,['virtual_worlds'],"Have you ever wanted to virtually meet and hang out with like minded fans of a team, sport, e-sport, or event in a single place? Introducing """"The Suites"""", an exclusive collection of virtual hangouts on the Solana blockchain!

Built by a veteran game development team from EA Sports and FanDuel with decades of experience, The Suites aim to recreate that feeling of going to your local pub dedicated to a single team. 

Stream live games and events on TV's in your space, audio and text chat, and make wagers in $SUITE tokens across sports, casino, and fun games inside your very own Luxury Suite!",2022-01-17T00:03:08.641Z,True,False,https://thesuites.app/,https://twitter.com/TheSuitesNFT,https://discord.com/invite/zhzYGxtx9D,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T10:51:46.483Z,,,False,,133.0,,,,
69,620baad2b18fcf0011fcbe14,yaku_corp,[],Yaku Engineering ONI-S01,https://i.imgur.com/QLuSMIn.jpg,"['games', 'virtual_worlds']","The YAKU Engineering ONI-S01 is the first customizable motorcycle in the Yakuverse - The Cyberpunk Metaverse connecting the whole Solana ecosystem. In your Capsule, you can customize your bike and your avatar, hang out with your friends and access an array of Solana services. In the year 2166, anything is possible.",2022-02-15T19:09:33.442Z,True,False,http://yakushima.io/,https://twitter.com/yakucorp?s=21,https://discord.gg/MH6u9cEcZz,"{'originLink': '', 'originName': ''}",False,,,2022-04-03T12:42:04.398Z,,,,"{'showHowrare': False, 'showMoonrank': False}",410.0,,,,
70,6238cea8b37f943c2d51f968,kamakura,['Bf2jdfoFrqVS2n6eDtzzmb8cbue7B1ibcZF4QCvruqav'],Kamakura,https://dl.airtable.com/.attachmentThumbnails/20f9a063592d29cdc74f940e42b80747/bd316e5a,['launchpad'],A Collection of 3333 Shinobis defending Kamakura Village in Solana space.,2022-03-21T19:14:48.188Z,True,False,http://www.kamakuranft.com/,https://twitter.com/kamakura_nft,https://discord.gg/W5N5EGpKNm,"{'originLink': '', 'originName': ''}",False,,3333.0,2022-04-03T14:39:09.593Z,0.0,,,"{'showHowrare': True, 'showMoonrank': True}",486.0,,,,
71,61e20147fd5137001097cedb,degods,['8RMqBV79p8sb51nMaKMWR94XKjUvD2kuUSAkpEJTmxyx'],DeGods,https://i.imgur.com/fO3tI1t.png,"['pfps', 'art']","A collection of degenerates, punks, and misfits. Gods of the metaverse & masters of our own universe. DeGods can be converted to DeadGods with DUST.",2022-01-14T23:03:33.857Z,True,False,https://degods.com/,https://twitter.com/degodsnft,https://discord.com/invite/dedao,"{'originLink': '', 'originName': ''}",False,,,2022-04-18T16:36:19.188Z,,,,"{'showHowrare': False, 'showMoonrank': False}",1955.0,,,True,
72,6251af5d95f92c7e1dc455c2,degendojonft,['HEyazxpV2wxMUvNx53UZUXthRS9Rjsbv7hoHYJNbVedC'],Degen Dojo,https://creator-hub-prod.s3.us-east-2.amazonaws.com/degendojonft_pfp_1648345303987.png,"['art', 'pfps']","They’re just a bunch of Broke Samurai that have no war to fight in. They beat each other senseless with dead chickens, gamble like degenerates and cling to the delusion that one day their name will echo through the histories.",2022-04-09T16:07:57.409Z,True,False,https://www.degendojonft.com/,https://www.twitter.com/DegenDojoNFT,https://www.discord.gg/degendojonft,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:23:20.197Z,,,,"{'showHowrare': True, 'showMoonrank': True}",1873.0,,,,
73,622a544a47a586b152f3f899,cets_on_creck,,CETS ON CRECK,https://creator-hub-prod.s3.us-east-2.amazonaws.com/cats_on_crack_pfp_1644850873089.png,"['pfps', 'art']","It’s just a bunch of crecked cets, who’re upto a whole of rat shit that are livin’, and chillin’ and vibin’ together. They’re  picking bullshit catfights, posting their own mugshots, cat calling the cops and stirring whatever they can to keep the high going.",2022-03-10T19:40:57.935Z,True,False,https://cetsoncreck.com/,https://www.twitter.com/CetsOnCreck,https://discord.gg/nY43gd7gMD,"{'originName': '', 'originLink': ''}",False,,6969.0,2022-04-18T16:37:11.167Z,,,False,"{'showHowrare': True, 'showMoonrank': True}",2412.0,,,,
74,62548e3e95f92c7e1d05f73a,tamashisoul,[],Tamashi Soul,https://creator-hub-prod.s3.us-east-2.amazonaws.com/tamashisoul_pfp_1646186833892.jpeg,"['pfps', 'art']","Tamashi Soul is a collection of 1,555 anime inspired characters that will used in an immersive lore driven project where your NFT evolves with you on-chain as you participate in the story.",2022-04-11T20:23:26.901Z,True,False,https://tamashisoul.world/,https://www.twitter.com/TamashiSoulNFT,https://www.discord.gg/tamashisoul,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:18:14.512Z,,,,"{'showHowrare': True, 'showMoonrank': True}",752.0,,,,
75,6157d87f06fcd7a36e000295,grim_syndicate,[],Grim Syndicate,https://dl.airtable.com/.attachmentThumbnails/a1cff3a26aee69bf2ab0999d9da348b8/45ae349e,['pfps'],"The Grim Syndicate universe introduces you to the Grims—reaper agents shepherding souls into the Ethereal Realm. They clock in and work on bringing home $ASTRA, the currency of the Grim universe.",2021-10-02T03:56:47.205Z,True,False,https://grimsyndicate.com/,https://twitter.com/grim__syndicate,https://discord.com/invite/grimsyndicate,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-18T16:30:52.313Z,,,False,,441.0,,,,
76,62559d1564cec7001194c794,parcl,['Cp3Fn6azbwtSG9LV1BWtQcAkQQiaQWDkc2LcqwaEuLuq'],Homeowners Association (Parcl),https://dl.airtable.com/.attachmentThumbnails/3bac2a201fa493c7682039559e0a394f/4977d91a,[],"Homeowners Association (HOA) is an NFT project by Parcl, consisting of 7,777 unique combinations of iconic homes from four unique cities.",2022-04-12T15:39:00.555Z,True,False,https://bit.ly/3JiNoxE,https://bit.ly/3LLUwEd,https://bit.ly/37qPiPj,,,,,2022-04-18T16:04:31.461Z,,,,,1299.0,,,,
77,6246502ebea360023dff501d,tombstoned,['AuNTyMQuzn7P6EJ9TSsdHudMfnuN2ybAgJtwMzxaHJYs'],TombStoned High Society,https://creator-hub-prod.s3.us-east-2.amazonaws.com/tombstoned_pfp_1645169267186.gif,"['pfps', 'art']","6,666 Stoned Skeletons rising into the metaverse in search of $JOINTS, Buds, and their #SOL",2022-04-01T01:06:54.283Z,True,False,https://www.tombstoned.xyz/,https://www.twitter.com/TombStonedHS,https://www.discord.gg/catacombs,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:17:37.044Z,,,False,"{'showMoonrank': True, 'showHowrare': True}",3080.0,,,,
78,62530d9295f92c7e1d4df0fe,decimusdynamics,[],Decimus Dynamics,https://creator-hub-prod.s3.us-east-2.amazonaws.com/decimusdynamics_pfp_1648575083383.png,"['games', 'art']","It is the year 3081. The Earth is now a desolate landscape uninhabitable for the human race. A group of aliens, the Zeons invaded the Earth and decimated the population of Earth with chemicals and poisonous gasses. These chemicals have an adverse effect on the Earth's raccoon population and enhance their mental capacities to levels beyond former human intelligence. These now mentally enhanced raccoons have headed underground and started building a new civilization. They create 4000 robots they can pilot, first to help with digging and moving things too heavy for their small bodies, but after years underground there is unrest between different factions of the raccoon civilization.",2022-04-10T17:02:10.292Z,True,False,,https://www.twitter.com/DecimusDynamic,https://www.discord.gg/,"{'originName': '', 'originLink': ''}",False,,0.0,2022-04-18T16:36:51.659Z,,,,"{'showHowrare': True, 'showMoonrank': True}",1195.0,,,False,
79,625c64b195f92c7e1de02047,smokeheads,['BYqiPS8eiRuSmTsBcKGts986uMDQDYPY5j1V5Skf7Apc'],Smoke Heads,https://creator-hub-prod.s3.us-east-2.amazonaws.com/smokeheads_pfp_1650230467760.png,"['pfps', 'art']","We smoke, ponder and wonder. We are in a constant pursuit of enlightenment. Let's level up... it will be legendary. 🤯",2022-04-17T19:04:17.077Z,True,False,,https://www.twitter.com/smokeheadsnft,https://www.discord.gg/smokeheads,"{'originName': '', 'originLink': ''}",False,,4420.0,2022-04-18T16:35:01.268Z,,,,"{'showHowrare': True, 'showMoonrank': True}",743.0,,,False,
80,615017f33d226d6a3cfc9afd,aurory,,Aurory,https://arweave.net/XnmNKTJOthZ1PcqSspYLPTjFHGJRCe-lGrapzNM0VVQ,['games'],"Aurory, a PvE/PvP gaming project using NFTs, powered by Solana and Serum.",2021-09-26T06:49:23.082Z,True,False,https://aurory.io/,https://twitter.com/AuroryProject,https://discord.gg/aurory,"{'originLink': '', 'originName': ''}",False,,10002.0,2022-04-18T16:30:21.175Z,,,,"{'showHowrare': True, 'showMoonrank': True}",395.0,,,,
81,622a22f847a586b152af5432,atadians,,OG Atadians,https://creator-hub-prod.s3.us-east-2.amazonaws.com/atadians_pfp_1646721263627.gif,"['pfps', 'art']",5000 OG Atadians building a collective analytics business for Web3 together through the power of data science & crowd-sourced knowledge. 50% of $ATA are allocated to holders. Our initial focus is building a Trust and Credit Scoring Engine from raw blockchain data.,2022-03-10T16:10:32.172Z,True,,https://atadia.io,https://www.twitter.com/atadia_io,https://www.discord.gg/zJpUKPF62f,"{'originName': '', 'originLink': ''}",False,,5000.0,2022-04-18T15:50:14.202Z,,,,,1480.0,,,,
82,6155faa73d226d6a3ca19250,famous_fox_federation,[],Famous Fox Federation,https://ipfs.io/ipfs/Qmetu9eyf7jxE9cNV9MYMWborQBGHqurt1MvD2LjwDcumy,['pfps'],"The Famous Fox Federation, an independent organization of the most fabulously famous foxes on the Blockchain. ",2021-09-30T17:57:59.644Z,True,False,https://famousfoxes.com,https://twitter.com/famousfoxfed,https://discord.gg/famousfoxes,"{'originLink': '', 'originName': ''}",False,,0.0,2022-04-18T15:57:25.039Z,,,,"{'showHowrare': True, 'showMoonrank': False}",1369.0,,,,
83,621e6856814536dcf73b0b41,magnum_ai,,Magnum AI,https://creator-hub-prod.s3.us-east-2.amazonaws.com/magnum_ai_pfp_1650146367080.gif,"['pfps', 'art']","A technologically advanced NFT collection of 3888 retro cyborgs programmed to do one thing, kick some Solana Blockchain ass.",2022-03-01T18:39:18.081Z,True,False,https://www.magnumai.io/,https://www.twitter.com/_MagnumAI,https://www.discord.gg/magnumai,"{'originName': '', 'originLink': ''}",False,,3877.0,2022-04-18T16:08:34.708Z,,,,"{'showHowrare': True, 'showMoonrank': True}",719.0,,,,
84,6229433d765e65573c7f97a3,astrals,,ASTRALS,https://creator-hub-prod.s3.us-east-2.amazonaws.com/astrals_pfp_1649437133503.png,"['pfps', 'games']","10,000 unique 3d avatars, 200 traits, 16 races, 3500 PX renders with masterfully crafted lore. Astrals is a community-driven project with aspirations of galactic proportions featuring the incredible character design art of Damien Guimoneau. Each Astral is your gateway to our Galaxy DAO and to stake to mine $GLXY - our governance token. Our goal as a community will be to bridge the gap between Solana and the Universe.",2022-03-10T00:15:57.032Z,True,False,https://astralsnft.io/,https://www.twitter.com/Astrals_NFT,https://www.discord.gg/astralsnft,"{'originName': '', 'originLink': ''}",False,,10000.0,2022-04-18T16:07:22.415Z,,,,"{'showHowrare': True, 'showMoonrank': True}",1713.0,,,,
85,6259d74f8f699f0011a57116,bushidosociety,[],Bushido Society,https://creator-hub-prod.s3.us-east-2.amazonaws.com/bushido_society_pfp_1648147981300.jpeg,"['pfps', 'art']","The Bushido Society represents the warrior’s code of the ancient Japanese samurai and exists to protect “the seven virtues of bushido” and bring them to the new digital world.

Their collection of 2,222 unique NFTs designed by the incredibly talented Joseph Diaz, an artist whose superior skills have been utilized and proven to be worthy of the highest trust by Disney, Barcelona, HBO, Netflix, and Warner, will soon be released on the Solana Blockchain.
 
- Earn tokens by staking
- Participate in the development of roadmap 2.0 
- Get long term rewards as a holder",2022-04-15T20:36:33.986Z,True,False,https://bushidosociety.com/,https://twitter.com/Bushido_Society,https://discord.gg/bushidosociety,,,,,2022-04-18T16:30:42.260Z,,,,,694.0,,,False,
